z dist z_err dist_err
8.751798019885134172e-01 4.871833228527038706e+00 1.824968344100198481e-01 6.173640907681147150e-01
1.451901259283989720e+00 1.284127783682773760e+01 2.641015268727895382e-01 1.692153636506945613e+00
7.442273941078245691e-01 6.363099423370415231e+00 1.988686681289229541e-01 7.966003646115222825e-01
1.224387151404626062e+00 7.670066062497179260e+00 2.302719951666029330e-01 1.191434869253062079e+00
1.134825131118326169e+00 5.951731491180225930e+00 1.896416333078410621e-01 6.933383345604356984e-01
5.968085027477840754e-01 3.259530594656788072e+00 1.856393534336801265e-01 6.503509980336408258e-01
8.358969400011037054e-01 4.531217353836061612e+00 1.783361811466260549e-01 5.747282157403561520e-01
1.420059268194082014e+00 1.272741856741828137e+01 2.663079716574593969e-01 1.727549743069126009e+00
1.216749745963815910e+00 1.193487861673000694e+01 2.484649486310591959e-01 1.450942999290897095e+00
8.458125922168341360e-01 7.583806710284879848e+00 2.025873360561626646e-01 8.398543757254077757e-01
1.333476084897490033e+00 7.221342734640879613e+00 2.183425457336864162e-01 1.033542078372311490e+00
9.576819452903398977e-01 6.112467753615912436e+00 1.976513385833792158e-01 7.826451878904089332e-01
1.483945553646742077e+00 1.013324844586960616e+01 2.280021027291153080e-01 1.160644384021790598e+00
1.250222750568887431e+00 9.805286915214558974e+00 2.398261586228578324e-01 1.324892258569046577e+00
1.416003075253263077e+00 1.849907812194317103e+01 3.038560650421027742e-01 2.381937334496074143e+00
9.964084858722614957e-01 9.979951054898927865e+00 2.387126953731985302e-01 1.309017520573384719e+00
1.215364502329957741e+00 6.860494322102058895e+00 2.040845406685650731e-01 8.575347068509947546e-01
1.283582445916274795e+00 1.054778620228919905e+01 2.329266578027977264e-01 1.227890755755418395e+00
9.307099472660480544e-01 4.605846550349069091e+00 1.825773195189538400e-01 6.182005241138823770e-01
1.032791947630642415e+00 6.841347325356338160e+00 2.031023852920895156e-01 8.459193433194802658e-01
8.632181735142753221e-01 4.722435755382198508e+00 1.708019745237356890e-01 5.005414529894570697e-01
1.115754758608061392e+00 7.532883364711605800e+00 2.113156469424467554e-01 9.450713263498112804e-01
7.986573280114649398e-01 5.774632156948381834e+00 1.729345875342117589e-01 5.211450267058524988e-01
7.593931538960161376e-01 6.084094082898711342e+00 1.963020537002584942e-01 7.672950830963543023e-01
1.423552852812417058e+00 1.120428832973729172e+01 2.562530701067554095e-01 1.568975785192658234e+00
1.351461660477636162e+00 1.482049886106204895e+01 2.637465664425762135e-01 1.686490781083659574e+00
1.057192462498184327e+00 6.936374971825089553e+00 2.363484476152679647e-01 1.275591547798725411e+00
1.114480669378644428e+00 4.527611953923442734e+00 1.805379945275047970e-01 5.971435686245324392e-01
1.498207105026045260e+00 1.051268960545766973e+01 2.430982070919295579e-01 1.372033477159759096e+00
1.041563341562585565e+00 7.271474236752308862e+00 2.235755102562516083e-01 1.101609455444799712e+00
1.472595465107012780e+00 1.705559894631950968e+01 2.905326603921678519e-01 2.138432119071981941e+00
4.925366899409280852e-01 3.022952409249452632e+00 1.550765180377557395e-01 3.583204496827125385e-01
1.025044477374567720e+00 1.073441550114451459e+01 2.513934439995903491e-01 1.494836136878763488e+00
9.797572530777824973e-01 5.167420142692447982e+00 2.058878828631515445e-01 8.790324902920436667e-01
7.095898384677037374e-01 5.426911952761359181e+00 1.937589531094546791e-01 7.387003059335605082e-01
9.149607309614096184e-01 7.814415176970409327e+00 2.126531612051691944e-01 9.616522621509840940e-01
1.052019004586913109e+00 8.024555549452603742e+00 2.089149872247476891e-01 9.156158293330761699e-01
9.588305393373666163e-01 4.997345121263301770e+00 1.780774855135868195e-01 5.721163762689769339e-01
8.934991555446937239e-01 4.841497958603024010e+00 1.704571073704216622e-01 4.972390198255539073e-01
2.203913904868921581e-01 3.385214023964014274e+00 1.550524912732484939e-01 3.581163094305481742e-01
1.112125431987952329e+00 6.774645206302898792e+00 2.009850853190014441e-01 8.211023735639977339e-01
1.134669038955902653e+00 1.092425019521103735e+01 2.521659369541055518e-01 1.506512790464731522e+00
1.392689705201284545e+00 1.073507414895829726e+01 2.291787662075015497e-01 1.176561631277956765e+00
1.074445424450613418e+00 5.953299618323623754e+00 1.942875989053786945e-01 7.446081960904380459e-01
1.322236258481163107e+00 1.349283088208186498e+01 2.547463628823349868e-01 1.545815112758095244e+00
1.296779375305604054e+00 1.194142504556601914e+01 2.484778541333289015e-01 1.451135137601954117e+00
1.341785279314133605e+00 1.458108892823593550e+01 2.905580554503114921e-01 2.138884370108639299e+00
9.589175679981740696e-01 6.274648140620519676e+00 1.900192149244292195e-01 6.974501965468061782e-01
7.451193271943951091e-01 7.071745900913719574e+00 2.066054700691142831e-01 8.876483883376563577e-01
4.436817973631632106e-01 2.628553362495494650e+00 1.442984981881471895e-01 2.708215643522632332e-01
1.046937002894632318e+00 5.082795151799394340e+00 1.917562497253384179e-01 7.164916119315503096e-01
1.056213988631101719e+00 5.748661917282886336e+00 2.040685415612925047e-01 8.573449695861214970e-01
5.320200543171611507e-01 3.058371172208726563e+00 1.546773212756613058e-01 3.549339670598340990e-01
8.757126957892846786e-01 8.639330810762350765e+00 2.037044342934479779e-01 8.530316379856087705e-01
1.380649900291105459e+00 7.023072190120781322e+00 2.041892321928906462e-01 8.587766983083359174e-01
1.112958560391680285e+00 1.172377447846032439e+01 2.536477191314512325e-01 1.529025683576166639e+00
1.370300577682735277e+00 8.344872583429223667e+00 2.191367781244432933e-01 1.043752995831448649e+00
1.011817865469310407e+00 1.009842062387170358e+01 2.548599875587002628e-01 1.547556264706895668e+00
1.151699303509791994e+00 8.224565960614086180e+00 2.251516613158535129e-01 1.122476575986909975e+00
1.021576906793177919e+00 8.814765717972081305e+00 2.235852648871197168e-01 1.101738079318154817e+00
1.257011631322252354e+00 9.265022040686684335e+00 2.562274076212950336e-01 1.568579998930772046e+00
7.983475215881646880e-01 7.454990398261226225e+00 2.078693310597321264e-01 9.029083817961002234e-01
9.991449991330806357e-01 9.571465094236943472e+00 2.351096168798029185e-01 1.258229460989567672e+00
1.092420017935811227e+00 7.206014625124193884e+00 2.083181541906554135e-01 9.083536476142206606e-01
1.342086655258931005e+00 1.481284720319586334e+01 2.784471085282540503e-01 1.928330533292853977e+00
1.359793689370936587e+00 7.905066505900112617e+00 2.072604339272355878e-01 8.955429374633647743e-01
1.396141936535340466e+00 8.633523673352602401e+00 2.407299452955319607e-01 1.337840029314354195e+00
1.238317989550369536e+00 1.101398604516251822e+01 2.361309440154077122e-01 1.272535663397049044e+00
8.536259546123665665e-01 4.470678633956358894e+00 1.817302270256014318e-01 6.094193902267738272e-01
4.263157148376391925e-01 1.422830116606185635e+00 1.303601731024914279e-01 1.699405426375100447e-01
1.366878167714118186e+00 1.016799955228719909e+01 2.486069155160521849e-01 1.453057244818407368e+00
3.138144220604690560e-01 2.326703419633154191e+00 1.409728218998343718e-01 2.454836816284959311e-01
1.239197728031742551e+00 5.850252977612577787e+00 1.990859468123296339e-01 7.991017953988235334e-01
1.466988038579305709e+00 1.325855849903988393e+01 2.693117452679789636e-01 1.776278946364445499e+00
8.961315751918309536e-01 7.134127534108030133e+00 2.038422674326225703e-01 8.546633935331868770e-01
1.036884759656140798e+00 1.006698483047031800e+01 2.186961124466692830e-01 1.038082348680811284e+00
1.280590407860488833e+00 9.916763116167508940e+00 2.354099639179420278e-01 1.262429159709592019e+00
8.497470573736162214e-01 6.104827018114130865e+00 2.052999489003387579e-01 8.719993958841434356e-01
8.535730220114542410e-01 6.606731945943279172e+00 1.838225417842225262e-01 6.311977585080352782e-01
9.320567272626688604e-01 5.015217750837008381e+00 1.742295703691481012e-01 5.338086525070740995e-01
7.224974909668107070e-01 3.887981218625557123e+00 1.703740278154625143e-01 4.964446774741800295e-01
1.377691803474843990e+00 1.171066621984523870e+01 2.619117226825379285e-01 1.657357607537180533e+00
7.197561818642614906e-01 4.935409196634104489e+00 1.753582305425448462e-01 5.449397239549754746e-01
1.252857020072514205e+00 8.920269106506557577e+00 2.153284363397103829e-01 9.951822041201798807e-01
6.993616896202042854e-01 4.082565883119336547e+00 1.619938000669286782e-01 4.187671910845985335e-01
1.209370757387229212e+00 8.088729466792601741e+00 2.194992623386558539e-01 1.048427482484992401e+00
1.173990459261988528e+00 8.919081221968314210e+00 2.289861719804185403e-01 1.173949859900953241e+00
9.043058164582525871e-01 7.927877282121615465e+00 2.120241360003516928e-01 9.538391929471939923e-01
1.392443258350918089e+00 1.007736650602583417e+01 2.414957943529588147e-01 1.348855473428260954e+00
1.377966667851273197e+00 1.436844308065878018e+01 2.680197741383225640e-01 1.755243060043391257e+00
1.454322165368250763e+00 1.165020538224137781e+01 2.532503484705608265e-01 1.522973551452412977e+00
1.347441661338617092e+00 1.027523876228958422e+01 2.362767918026017766e-01 1.274584439903673427e+00
1.036207219373363575e+00 1.159511712058385413e+01 2.473426323546248362e-01 1.434277610350462639e+00
8.107396366938689480e-01 4.488879064126924945e+00 1.816788054813211761e-01 6.088879229212007527e-01
1.224998801392799486e+00 7.096259088523514613e+00 2.042951255611992201e-01 8.600337056001455815e-01
4.855588988277906859e-01 4.767377328066913833e+00 1.815519200496512608e-01 6.075772719996489490e-01
6.575063592848382488e-01 5.256098474544135257e+00 1.772989733366466536e-01 5.642840274310182425e-01
1.400408527143627957e+00 7.953333429750609973e+00 2.033110159514204263e-01 8.483812078257281231e-01
1.069714346821487583e+00 1.064317971530111961e+01 2.176570338472241239e-01 1.024763423289491771e+00
1.323224764744071802e+00 9.701530868040777023e+00 2.390537427197007014e-01 1.313870845241634555e+00
3.794484191678718088e-01 2.061837772334937036e+00 1.385821787196217236e-01 2.277580167603187600e-01
5.097710709163300047e-01 2.007970177548501933e+00 1.370937215751545091e-01 2.169289271315122669e-01
1.433738800298434146e+00 1.031688616665761238e+01 2.286043243165188921e-01 1.168779103307610479e+00
1.234717348761763533e+00 7.261982253423388656e+00 2.196715475600431455e-01 1.050652356009416977e+00
4.949909617648051707e-01 6.204514641156676724e+00 2.029737708064895951e-01 8.444031527164492790e-01
1.270219896830455664e+00 1.542481055488736530e+01 2.850657296973391763e-01 2.042126338802736640e+00
8.227037561934549270e-01 1.103900807967032804e+01 2.210772365584556809e-01 1.068880775723129117e+00
7.864111497599080014e-01 6.095675909365391831e+00 1.845075054395089176e-01 6.383923383397309692e-01
1.309893248117664388e+00 9.043507870480370414e+00 2.158710793139878570e-01 1.002042676626250461e+00
8.537073488960508216e-01 6.660662090094669807e+00 1.911238812520029695e-01 7.095357834564364197e-01
8.939488189599031909e-01 9.030208325491594579e+00 2.357827209487590447e-01 1.267649929837158851e+00
1.397278374475225959e+00 9.430949944499518622e+00 2.428030683128096501e-01 1.367751238784500334e+00
1.291684200646346259e+00 7.432569893037088704e+00 2.091660915310414315e-01 9.186784690070988191e-01
8.569325507068498160e-01 8.307258802623680438e+00 2.239363750786913521e-01 1.106372109319414321e+00
1.370056437351531820e+00 1.351088795179465230e+01 2.543671894276432477e-01 1.540011204030508507e+00
1.423077216630812103e+00 1.180585156788766099e+01 2.595044006822286309e-01 1.619487736668914657e+00
1.084280820144761126e+00 8.970206023659137884e+00 2.138071630236586529e-01 9.760559809084331517e-01
7.320511501106234942e-01 6.571005150476559642e+00 1.940981710986100228e-01 7.424890556507734996e-01
1.182321586493592092e+00 5.507813371574139083e+00 2.059752470052930995e-01 8.800795793001287004e-01
1.087460994323630636e+00 6.861373747285997027e+00 2.143049679180654421e-01 9.822973118742327481e-01
1.229084571690408190e+00 9.171840545523107124e+00 2.214983574227821217e-01 1.074367892599996210e+00
1.183645920836004839e+00 6.362049820994750249e+00 2.105327484366678326e-01 9.354223030462059940e-01
1.154391514710459310e+00 8.788713849498137165e+00 2.338027487184166642e-01 1.240027530768901709e+00
1.100822160632626279e+00 9.289193899833019685e+00 2.104357718032452973e-01 9.342299915338340144e-01
1.125732315735091804e-01 2.525976639696733805e+00 1.449091332199957116e-01 2.755594857321524982e-01
1.108801085069456960e+00 8.112032717663062442e+00 2.051963830772964015e-01 8.707629353959319696e-01
7.639099035647575198e-01 6.442481857146859170e+00 1.928286565093330074e-01 7.283499531466127719e-01
8.474961336131364709e-01 4.626173798970905970e+00 1.782496570117322043e-01 5.738541417829426949e-01
1.104367035416808029e+00 1.003669380089452545e+01 2.371790188417571832e-01 1.287290680029753664e+00
1.403820165135314602e+00 7.389982785254169073e+00 2.308700283761415395e-01 1.199605543689501008e+00
1.209577299064525047e+00 1.575761527193701639e+01 2.917020906824471793e-01 2.159305027419299527e+00
8.829575652558258048e-01 5.261531631616468196e+00 1.771686738920414672e-01 5.629771852714048341e-01
1.095399257599156240e+00 1.218853530297497656e+01 2.352500338170505079e-01 1.260192118325619060e+00
1.463450446245056824e+00 1.543821077008521314e+01 2.800166377230881021e-01 1.955039196806312329e+00
3.717541731994734588e-01 3.948518632851097721e+00 1.562613515567141675e-01 3.684373138214625532e-01
1.163487353044340367e+00 1.311472673401105915e+01 2.869933911777603486e-01 2.075845096995307060e+00
1.489583565982916635e+00 1.361557222144730339e+01 2.539784138285500759e-01 1.534070600739333434e+00
9.537389723173869127e-01 8.231206237129832459e+00 2.056706614662069388e-01 8.764312665999043350e-01
4.991051672889006974e-01 1.271242495292546293e+00 1.261336965473310034e-01 1.421356246348929597e-01
1.007648907398476457e+00 8.644618000126261137e+00 2.249723251585554196e-01 1.120093758260452876e+00
1.029629145913062427e+00 7.388991089904010323e+00 2.301004314991580701e-01 1.189095373008564049e+00
7.694345736507485212e-01 8.177476591645241655e+00 2.429032441876994852e-01 1.369204044880710569e+00
9.000328326517744726e-01 9.621243148041639159e+00 2.279443567485394950e-01 1.159865659560872508e+00
1.241786558053386225e+00 8.981976765826939157e+00 2.208171398739349200e-01 1.065497802155170648e+00
9.551655569093265852e-01 4.058599730547271633e+00 1.727555128358927716e-01 5.194029247758276124e-01
8.365245131648284538e-01 1.188234309663616450e+01 2.541386706818207775e-01 1.536518110480809218e+00
1.101941339404144182e+00 9.119574335135277821e+00 2.361638220381886699e-01 1.272997385870696219e+00
1.488149492523584305e+00 1.370047850492798247e+01 2.564777459734437493e-01 1.572442845293791525e+00
1.155362458633179656e+00 1.342568211058815209e+01 2.721901349192056840e-01 1.823561508682383536e+00
5.244907430941250226e-01 3.612727771917306097e+00 1.672358985664884334e-01 4.667886428234943041e-01
4.176497964822946662e-01 4.693169288672521589e+00 1.788042305845163327e-01 5.794653769389630504e-01
1.153453545484907750e+00 1.265812446219495868e+01 2.610768938345636725e-01 1.644179462008084514e+00
8.576232459594148594e-01 8.038624095630089172e+00 2.291692813267396933e-01 1.176432947515677618e+00
4.220964166260495198e-01 3.341715931220973879e+00 1.487439095732496497e-01 3.059178518256375767e-01
1.301769720798599428e+00 1.277068679569521947e+01 2.466178888537751135e-01 1.423561785180254224e+00
1.045921678543064504e+00 4.997924532511770046e+00 1.824342976111656967e-01 6.167144889975871846e-01
1.013055954350071897e+00 5.758131525323466171e+00 1.950201221699146836e-01 7.528259593463234589e-01
1.237277589943501344e+00 6.798473854051103160e+00 2.017040192431088785e-01 8.294948564382242928e-01
1.403823375392276640e+00 9.647378377026317509e+00 2.360929060602887652e-01 1.272001569637705831e+00
1.079503463496212401e+00 7.823224328470401723e+00 2.181428487467862998e-01 1.030981460856688070e+00
1.427057603025213117e+00 1.327669172495120087e+01 2.574283876550173544e-01 1.587151088627162254e+00
1.365187838953294763e+00 7.458629210068343340e+00 2.227583406474022976e-01 1.090857329917932494e+00
1.405519194821449602e+00 1.452217055127678336e+01 3.067733550329421743e-01 2.436927273418878048e+00
1.406682538213659184e+00 1.538150677166368574e+01 2.766837813273612667e-01 1.898528892705416915e+00
1.111070027803058302e+00 7.641956183441770634e+00 2.045830676898557909e-01 8.634555772470270396e-01
9.341227987993327986e-01 8.669707685680608122e+00 2.376119251898698437e-01 1.293407150473125045e+00
7.665934810463085336e-01 7.515265607508946566e+00 1.919072213021462137e-01 7.181562725805986647e-01
1.118563645249117444e+00 1.189988065190111577e+01 2.650070353026818815e-01 1.706639149315618775e+00
1.242686995012393769e+00 1.237265981331476539e+01 2.587540768630101629e-01 1.607766124258318552e+00
1.329465368750878840e+00 9.510351879143478016e+00 2.243151194270284476e-01 1.111380277402683081e+00
1.443495831009448116e-01 3.202806255455046269e+00 1.552202906393735926e-01 3.595428386549356925e-01
1.476228260017874883e+00 1.071251578983079789e+01 2.291718138032367846e-01 1.176467305660522156e+00
1.410853012694020858e+00 1.348581408188664632e+01 2.710929531096225031e-01 1.805470526800001974e+00
9.374308583339872047e-01 6.729156632189805975e+00 1.969612079431355411e-01 7.747784621145979989e-01
1.148670663451097473e+00 8.358529290697111591e+00 2.332138185168808053e-01 1.231863111305737668e+00
1.251742193617665144e+00 9.340835830920523719e+00 2.286624868426312962e-01 1.169566063937197864e+00
1.495741199392988552e+00 1.437264511991689275e+01 2.772840855076265654e-01 1.908650186014594130e+00
7.682809218815781493e-01 4.992009655671925117e+00 1.756759510058864271e-01 5.480889135693991498e-01
1.452467084046752621e+00 1.036133110853001860e+01 2.287458254205199104e-01 1.170694068115502473e+00
8.810097162790149206e-01 4.273011153272806339e+00 1.631046951931420241e-01 4.287848984067536007e-01
1.033497348269801552e+00 6.091116182530014633e+00 1.900451121237595742e-01 6.977325728938540417e-01
1.143240872222938131e+00 1.326581969329203581e+01 2.518882838225931509e-01 1.502311184871760297e+00
9.321301166295994367e-01 4.541870144553619149e+00 1.726318510760560254e-01 5.182011860459342367e-01
1.243419130196177669e+00 6.893174002341353912e+00 2.188651078777705539e-01 1.040255481410647054e+00
1.211199682876508810e+00 1.081718239688130012e+01 2.642607591153111612e-01 1.694696778592304831e+00
1.374077231259931420e+00 1.126971978838778909e+01 2.382473720927176797e-01 1.302408508039118562e+00
8.515485910499489552e-01 8.080843351750193193e+00 2.304385950208298617e-01 1.193708599736119647e+00
3.874727945388894979e-01 6.279513572182186643e+00 1.969651968334203973e-01 7.748238379642466978e-01
1.346164728060380344e+00 1.156415479602595298e+01 2.393809875446254454e-01 1.318535235318700094e+00
7.733600317464068841e-01 5.673890449916595635e+00 1.936278595532247848e-01 7.372382110026505231e-01
1.267602165345617982e+00 1.053960658325705424e+01 2.441697742589595266e-01 1.387631300720874261e+00
4.672182350727618894e-01 3.027025547684706552e+00 1.509664562283314082e-01 3.239884313705261309e-01
1.319411898929270244e+00 1.277760429753469573e+01 2.578342235731069798e-01 1.593449131766220273e+00
8.545378012183743044e-01 6.406736887376367484e+00 1.914717425026631059e-01 7.133587634527375210e-01
1.018097025947390044e+00 1.057888222862433736e+01 2.270189087607265011e-01 1.147416698554970083e+00
9.269779925991916691e-01 5.336048021171684752e+00 1.782088051283891306e-01 5.734416308634567860e-01
7.858697988144922597e-01 9.670207680740457334e+00 2.247228558889539929e-01 1.116782735270225091e+00
1.173022215913788191e+00 5.833365258353938820e+00 2.069840644856486278e-01 8.922081864726106870e-01
1.386798069042641357e+00 1.188834113217784072e+01 2.670042711544324265e-01 1.738789880236612184e+00
1.252761696569055339e+00 8.354856988374599780e+00 2.169498695600171612e-01 1.015740994154245902e+00
1.049500938239684489e+00 5.974353115407871506e+00 1.962624678575766446e-01 7.668466058289155063e-01
1.468806962192491739e+00 9.119761315220381803e+00 2.189144437641422636e-01 1.040890264092421358e+00
9.510556689550029308e-01 9.261598211400167813e+00 2.386113734978433654e-01 1.307577178403829032e+00
1.394622484000974216e+00 8.254318148814043354e+00 2.178548628778355090e-01 1.027293536432274834e+00
2.518950457557510569e-01 9.464882288195448634e-01 1.176792602779100361e-01 9.048134312592624739e-02
1.216177883403424254e+00 6.808298880934295916e+00 1.910258128635363151e-01 7.084595054045688123e-01
1.255234183421210625e+00 7.813471099451003710e+00 2.302983646400210971e-01 1.191794629797189309e+00
1.151039842837114691e+00 1.090797326436226378e+01 2.615041735789750965e-01 1.650918245251632888e+00
1.028022810341250537e+00 9.152240134999098942e+00 2.191449565890594142e-01 1.043858364223285262e+00
2.517096222379150428e-01 8.546763780327143678e+00 1.957586643904675183e-01 7.611482111527780869e-01
1.398673226275069847e+00 7.183894579468693919e+00 2.043064253658562479e-01 8.601678849487240930e-01
7.673685428693609589e-01 6.859766255532581347e+00 1.940549531739106104e-01 7.420059162441509093e-01
4.859299259377833358e-01 2.779675745469420534e+00 1.482484120316334419e-01 3.019366675394460908e-01
9.860118104498387659e-01 5.915021098267463806e+00 1.890119078620475790e-01 6.865022397581719282e-01
1.247914474843541122e+00 1.296592507771525504e+01 2.423936300557099632e-01 1.361820488714013067e+00
1.296747007122383444e+00 1.033531791655965471e+01 2.382195882214726557e-01 1.302014360910668467e+00
1.361349023779982792e+00 8.229310082973182006e+00 2.452096242180017427e-01 1.402842731355031347e+00
1.466803388952683473e+00 8.187164107252851153e+00 2.063334432451827127e-01 8.843781077487725684e-01
7.202436340507752943e-01 5.446136412528273851e+00 1.838963504519078307e-01 6.319714747068866378e-01
9.016523338625962447e-01 7.236919998032839807e+00 2.044523763293815688e-01 8.619017573992876491e-01
1.064413505043612096e+00 5.632269496737889902e+00 1.829215844099433275e-01 6.217832576429044300e-01
9.390712191190616620e-01 1.336683779523011140e+01 2.460799051247366254e-01 1.415630648376668743e+00
1.483371768398377144e+00 7.351141977266644645e+00 2.489260987201414310e-01 1.457815745668149532e+00
9.773900911679933579e-01 7.853910889081008762e+00 2.115286374135757486e-01 9.477035901262265138e-01
1.317214977762381167e+00 6.843286443424493548e+00 2.046146904221560203e-01 8.638317216932759335e-01
1.317553913038784552e+00 8.332010013273574600e+00 2.428315664555292241e-01 1.368164464648947032e+00
9.940631540569208058e-01 6.819043124781289933e+00 2.187787547406833955e-01 1.039144813115982835e+00
1.406517285799040007e+00 9.199577987147758762e+00 2.111107375051032575e-01 9.425418439168068430e-01
1.403004013370299452e+00 9.837195327988593974e+00 2.263739413494428310e-01 1.138775242329050918e+00
7.205578272564009401e-01 6.454910125053523018e+00 2.182742708746291393e-01 1.032666317699149516e+00
1.278245126816146104e+00 1.041502550813589600e+01 2.739935762366513261e-01 1.853479504218405349e+00
1.243084784467443082e+00 1.285312456248334811e+01 2.783566520792803978e-01 1.926796473098615126e+00
1.250562727381623773e+00 1.132394688991001885e+01 2.476261242987869982e-01 1.438479044663024231e+00
1.340408401357260582e+00 8.090951671844045734e+00 2.384109611393400163e-01 1.304730283546584824e+00
4.473135405953433397e-01 4.980497928241739203e+00 1.744069253317454826e-01 5.355519720350619961e-01
6.602895678259398382e-01 4.402747515830226277e+00 1.740319372452528990e-01 5.318685520073019868e-01
9.977381826228807205e-01 7.997772903572536229e+00 1.980012211194970007e-01 7.866458371111023640e-01
1.471763678363782635e+00 1.447876772158615033e+01 2.639071431500865095e-01 1.689051458965386443e+00
1.333435797685262214e+00 7.588508474376089552e+00 2.349940053013895858e-01 1.256614528515771045e+00
1.162963186017083039e+00 1.007541011519739271e+01 2.346787209642046401e-01 1.252215088626537520e+00
1.294667818161475470e+00 1.438630877567005406e+01 2.733509143875377800e-01 1.842792200052996376e+00
9.391112883063272854e-01 8.592513778445406203e+00 2.176161952710091441e-01 1.024241454311527688e+00
1.357750692213372856e+00 1.275308542507654153e+01 2.802828180237871836e-01 1.959585830188033340e+00
5.363030838840046055e-01 6.923373497521685849e+00 1.975653281635118275e-01 7.816629970765113233e-01
7.267970703106847452e-01 4.958582181147177970e+00 1.775719483789753306e-01 5.670256103092115030e-01
1.446204789777504773e+00 8.473781482529938458e+00 2.517781826537862089e-01 1.500646539952535496e+00
8.387141153745535371e-01 6.810908380788810668e+00 1.866450682532863337e-01 6.610503331320568554e-01
1.305528933573311567e+00 1.202661956171249358e+01 2.523866233434359230e-01 1.509856126797848530e+00
4.711624712328980058e-01 2.132516430985454736e+00 1.474465773280749237e-01 2.955308996994868709e-01
1.183732606071391968e+00 5.497223868605205510e+00 2.158100285978170607e-01 1.001269830724909049e+00
9.343801231910680016e-01 4.177284352718663385e+00 1.771506118988026290e-01 5.627961237890475310e-01
9.642451731864962738e-01 5.207893546029479737e+00 1.911860763007238173e-01 7.102186992916190711e-01
1.356909394029104821e+00 1.486670010399993735e+01 2.875734514386145690e-01 2.086042480642622987e+00
1.279903883341249493e+00 1.180036915322454050e+01 2.728242004830588319e-01 1.834054496248386013e+00
1.367481431632001199e+00 9.175772743599706516e+00 2.462367878004936006e-01 1.417941413526945693e+00
1.362787581066930986e+00 1.115944574196292116e+01 2.793151242972472525e-01 1.943080310990818571e+00
1.022663687993866199e+00 4.739700301283424899e+00 1.803995489704256494e-01 5.957243631958547558e-01
1.129419816280304190e+00 7.309271253631546728e+00 2.015880210164485986e-01 8.281383723419906140e-01
1.015511475332763869e+00 5.344662339571124576e+00 1.752553388537336498e-01 5.439213640716920040e-01
1.145579188878032451e+00 1.039672999869532433e+01 2.235446860650168177e-01 1.101203052441585672e+00
9.080870095268905873e-01 4.769536426949865238e+00 1.768821790909660963e-01 5.601078687703111569e-01
1.431491919764946052e+00 1.302849334053796504e+01 2.744132284260053511e-01 1.860473718673424814e+00
1.180613558996346457e+00 8.863560402866585974e+00 2.204665964799497058e-01 1.060945711084239074e+00
1.097481263178883726e+00 6.075812885065386304e+00 1.938632882328756579e-01 7.398647983017088148e-01
8.109248671093657324e-01 5.418532697574129031e+00 1.834831235528021354e-01 6.276445186720280844e-01
1.044190919897087788e+00 7.966078363117405914e+00 2.344983661433190925e-01 1.249701493545034348e+00
1.104225361952821949e+00 6.055768688727849458e+00 1.808976719083654761e-01 6.008367484906453893e-01
5.155625032535000596e-01 3.836673838603286590e+00 1.578596502049156303e-01 3.822399615308778031e-01
7.179818740435929270e-01 4.632716569357341996e+00 1.841124269436612559e-01 6.342386844512000188e-01
8.892478390313331982e-01 6.354918143511908646e+00 2.001751235811173035e-01 8.116893750914504491e-01
1.049627985321293311e+00 6.272060845436709720e+00 1.942168165711650740e-01 7.438160640134849899e-01
7.794456763530450694e-01 3.057663960295252892e+00 1.498334834777118041e-01 3.147332133545019395e-01
1.225032973927833391e+00 7.832807224837663007e+00 2.181191675420256770e-01 1.030677988251033295e+00
1.367468403352576134e+00 1.337414192319990747e+01 2.628758997416895116e-01 1.672637530237829573e+00
1.493993389909169300e+00 1.899984162350380146e+01 3.445649020220767356e-01 3.204142130067781480e+00
1.040242186847090355e+00 6.141659557690161364e+00 2.028661998375321796e-01 8.431359002754057475e-01
1.343453262455866604e+00 1.028832149054099077e+01 2.472477012410081443e-01 1.432871936708447924e+00
1.278175204378649621e+00 8.732962837549107959e+00 2.293106892434479682e-01 1.178352100626357091e+00
6.991394673132568238e-01 5.099757749618966329e+00 1.743162922378616309e-01 5.346608196632560706e-01
1.354365786609337263e+00 1.146103249939448787e+01 2.424815733488476788e-01 1.363093386372798754e+00
6.271189295454486778e-01 3.565046947521983700e+00 1.775200551299093155e-01 5.665040354043600068e-01
1.073064905133623181e+00 6.695648675142054529e+00 2.091768196813059699e-01 9.188094123364470844e-01
7.805606739994432886e-01 5.218236568914658591e+00 1.805754736026601026e-01 5.975279921248985993e-01
5.187812595208410871e-01 2.418884298142394584e+00 1.416656456496163397e-01 2.506971503057317530e-01
1.295460642155029429e+00 9.180088038572254305e+00 2.506892360967511446e-01 1.484227417637845159e+00
1.154493433592981955e+00 1.302988653613621928e+01 2.515356480524002514e-01 1.496982545648791518e+00
7.330412220968114401e-01 4.288456193684969442e+00 1.728677876583595285e-01 5.204949161856996520e-01
9.380427537918007985e-01 6.606141033372538551e+00 2.023625679318917792e-01 8.372132687280450236e-01
7.531514021415092186e-01 3.201094770065943784e+00 1.599512515794451473e-01 4.005716997080221442e-01
8.916627794622363767e-01 5.589577109462663174e+00 1.947872478407266517e-01 7.502095151136994877e-01
8.948834353120145302e-01 5.875753768124567067e+00 1.943727619798563122e-01 7.455617163828653915e-01
